price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
18375000000,147,3,3,4,yes,yes,yes,yes,no,0,no,package
3800000000,57,1,1,3,yes,yes,no,yes,yes,13,yes,package
6400000000,97,2,1,4,no,no,yes,yes,yes,22,yes,radiator
10000000000,100,2,2,1,no,yes,yes,yes,no,9,no,package
3600000000,50,1,1,1,no,no,no,yes,no,20,no,radiator
18375000000,147,3,3,3,yes,yes,yes,yes,no,0,no,package
15000000000,142,3,2,5,yes,yes,yes,yes,yes,12,no,package
3550000000,51,1,1,1,yes,no,no,yes,no,16,yes,radiator
16000000000,180,3,2,2,yes,yes,yes,yes,yes,14,yes,package
8000000000,97,2,2,3,no,yes,no,yes,yes,14,yes,package
13600000000,148,3,3,6,no,yes,yes,yes,yes,0,no,package
3750000000,50,1,1,3,no,no,no,no,no,17,no,radiator
4900000000,60,1,1,2,yes,yes,yes,yes,no,14,no,package
5300000000,90,2,1,4,yes,no,yes,yes,yes,22,yes,radiator
18150000000,165,3,3,1,yes,yes,yes,no,no,0,yes,package
7400000000,82,2,1,4,no,yes,yes,yes,no,17,yes,radiator
10200000000,80,2,2,4,no,yes,yes,no,yes,2,no,package
8600000000,102,2,1,1,no,yes,yes,yes,yes,17,yes,radiator
7400000000,100,2,2,3,yes,yes,yes,no,no,6,yes,package
9300000000,107,2,2,3,yes,yes,yes,yes,no,15,yes,package
4500000000,67,2,1,2,no,no,no,yes,no,22,no,radiator
3200000000,50,1,1,3,yes,no,no,no,no,20,yes,radiator
12320000000,112,2,2,6,yes,yes,yes,yes,yes,0,no,package
4970000000,71,2,1,3,yes,no,no,yes,no,24,no,radiator
5500000000,76,1,1,2,yes,no,yes,yes,no,20,no,radiator
22550000000,205,3,3,4,no,yes,yes,yes,yes,1,no,package
14900000000,115,2,2,6,yes,yes,yes,yes,yes,0,yes,package
24050000000,185,3,3,3,no,yes,yes,yes,no,0,yes,package
7500000000,80,2,2,2,yes,yes,yes,yes,yes,1,yes,package
13800000000,120,3,3,4,yes,yes,yes,yes,yes,0,no,package
3200000000,52,1,1,3,yes,no,no,yes,yes,17,no,radiator
29600000000,185,3,3,3,no,yes,yes,yes,no,1,yes,package
24000000000,185,3,3,3,yes,yes,yes,yes,no,1,yes,package
6450000000,86,2,1,1,yes,no,no,yes,yes,16,no,radiator
9150000000,107,2,1,2,yes,yes,yes,yes,no,19,yes,radiator
7500000000,80,2,2,3,yes,yes,yes,yes,yes,0,no,package
4200000000,60,1,1,1,no,yes,no,yes,yes,0,no,package
5100000000,75,2,1,1,no,no,no,yes,no,16,yes,radiator
9500000000,110,2,2,4,no,yes,yes,yes,no,7,yes,package
6500000000,76,2,1,3,no,yes,yes,yes,yes,19,yes,radiator
8600000000,90,2,1,3,no,yes,yes,yes,yes,18,no,radiator
12100000000,121,3,3,2,yes,yes,yes,yes,no,2,no,package
11500000000,116,3,2,1,no,yes,yes,yes,no,12,no,package
5300000000,62,1,1,3,no,yes,yes,yes,yes,5,yes,package
9373000000,103,2,2,5,no,yes,yes,yes,yes,9,no,package
8096000000,92,2,2,2,no,yes,no,no,yes,10,no,package
6700000000,80,2,1,1,no,no,yes,yes,yes,30,no,heater
4500000000,60,1,1,2,no,yes,no,yes,yes,19,no,radiator
9500000000,108,2,2,5,yes,yes,yes,yes,yes,4,yes,package
5040000000,70,2,2,2,no,yes,yes,yes,no,9,yes,package
9580000000,93,2,2,1,yes,yes,yes,yes,yes,2,yes,package
15000000000,150,3,3,5,no,yes,yes,yes,no,1,no,package
8800000000,80,2,2,3,no,yes,yes,yes,yes,0,yes,package
4280000000,61,1,1,4,no,no,no,no,no,17,yes,radiator
15000000000,167,3,3,3,no,yes,yes,yes,no,1,no,package
5170000000,69,2,2,1,yes,no,no,yes,yes,15,yes,package
3900000000,50,1,1,1,no,no,yes,yes,no,17,no,radiator
3900000000,50,1,1,1,no,no,yes,yes,no,20,yes,radiator
4800000000,78,1,1,1,no,no,no,no,yes,22,yes,radiator
7500000000,100,2,2,3,no,yes,yes,no,yes,4,yes,package
3900000000,50,1,1,1,no,no,yes,yes,no,22,no,radiator
10080000000,105,2,2,1,no,yes,yes,no,no,0,yes,package
7400000000,80,2,2,5,no,yes,yes,yes,no,15,yes,package
3750000000,60,1,1,4,yes,yes,no,yes,yes,18,no,radiator
9900000000,100,2,2,4,no,yes,yes,yes,no,2,no,package
12300000000,135,2,2,1,no,yes,yes,yes,no,4,yes,package
11160000000,93,2,2,4,yes,yes,yes,yes,yes,1,yes,package
4300000000,72,2,2,2,yes,yes,no,yes,yes,11,no,package
6300000000,75,2,2,3,no,yes,yes,no,yes,7,no,package
5200000000,67,1,1,3,no,no,yes,yes,no,21,yes,radiator
7250000000,92,2,2,1,yes,yes,yes,yes,no,14,yes,package
5300000000,80,1,1,2,yes,no,no,yes,yes,17,no,radiator
9430000000,115,3,2,2,no,yes,no,yes,yes,14,yes,package
9000000000,91,2,2,5,no,yes,yes,no,no,2,yes,package
6500000000,74,2,1,5,yes,yes,no,no,no,19,no,radiator
7100000000,115,3,3,5,no,yes,yes,yes,yes,5,no,package
8700000000,100,2,1,5,yes,yes,yes,yes,yes,17,no,radiator
3200000000,60,1,1,4,no,no,no,yes,no,18,no,radiator
6600000000,82,2,1,2,no,no,no,yes,yes,16,yes,radiator
7500000000,80,2,2,2,no,yes,yes,yes,yes,0,no,package
10300000000,105,2,2,1,yes,yes,yes,yes,yes,0,yes,package
5300000000,89,2,1,4,yes,no,yes,yes,yes,22,yes,radiator
3100000000,58,1,1,1,yes,no,no,yes,no,24,yes,radiator
8900000000,93,2,2,1,no,yes,yes,yes,yes,0,yes,package
29250000000,195,4,3,4,yes,yes,yes,yes,yes,2,no,package
10100000000,106,2,2,5,yes,yes,yes,yes,no,5,no,package
4270000000,72,2,2,3,no,yes,no,yes,yes,9,yes,package
2500000000,50,1,1,3,no,no,no,no,yes,22,no,radiator
4500000000,82,2,1,4,yes,no,no,yes,no,16,yes,radiator
7400000000,84,2,2,5,no,yes,yes,yes,yes,7,yes,package
13650000000,148,3,3,6,yes,yes,yes,yes,yes,0,yes,package
3900000000,50,1,1,1,yes,no,yes,yes,no,20,no,radiator
15000000000,145,3,3,5,yes,yes,yes,yes,yes,10,yes,package
5500000000,85,2,2,4,yes,no,yes,yes,yes,14,yes,package
6600000000,92,2,1,2,no,no,yes,yes,no,20,no,radiator
6000000000,86,2,1,5,yes,yes,no,yes,yes,18,no,radiator
5250000000,56,1,1,1,no,yes,no,no,yes,5,no,package
11800000000,126,3,3,3,yes,yes,yes,yes,no,5,yes,package
3200000000,43,1,1,2,no,no,no,yes,yes,21,no,radiator
8850000000,145,3,1,4,no,no,yes,yes,yes,27,no,heater
4300000000,60,1,1,4,no,no,yes,yes,yes,19,yes,radiator
28000000000,200,3,3,6,no,yes,yes,yes,no,0,no,package
2650000000,42,1,1,0,yes,no,no,yes,yes,22,yes,radiator
4190000000,53,1,1,1,no,no,yes,yes,yes,17,no,radiator
6080000000,72,2,1,2,yes,yes,yes,yes,yes,20,no,radiator
4350000000,58,1,1,2,yes,no,yes,yes,no,17,no,radiator
3200000000,42,1,1,1,no,no,no,yes,no,16,yes,radiator
5750000000,68,2,2,2,yes,no,yes,yes,no,14,yes,package
4500000000,60,1,1,2,no,yes,no,yes,no,12,no,package
6800000000,95,2,1,2,no,no,no,yes,no,18,yes,radiator
14000000000,150,3,3,4,yes,yes,yes,yes,yes,1,yes,package
4800000000,56,1,1,1,no,yes,yes,yes,no,7,no,package
9000000000,105,2,2,4,no,yes,no,no,no,5,yes,package
5000000000,85,2,1,4,no,no,yes,yes,no,29,no,heater
10192000000,104,2,2,5,yes,yes,yes,yes,yes,4,yes,package
4500000000,82,2,1,4,no,no,no,yes,no,16,yes,radiator
7800000000,99,2,1,2,yes,yes,yes,yes,yes,16,no,radiator
6700000000,81,2,1,1,yes,no,yes,yes,no,17,yes,radiator
5300000000,70,2,1,1,yes,yes,yes,yes,yes,20,no,radiator
12000000000,100,2,2,3,no,yes,yes,yes,yes,9,yes,package
4900000000,69,2,2,1,no,yes,no,yes,no,6,no,package
5700000000,82,2,2,2,no,no,yes,yes,no,15,yes,package
5600000000,63,1,1,2,yes,no,yes,yes,yes,20,no,radiator
16000000000,160,3,3,1,no,yes,yes,yes,no,0,no,package
7400000000,84,2,2,5,yes,yes,yes,no,yes,6,yes,package
31450000000,185,3,3,3,no,yes,yes,yes,no,1,yes,package
3500000000,43,1,1,3,no,no,no,yes,no,0,yes,package
9000000000,100,2,1,5,no,yes,no,yes,yes,18,yes,radiator
6545000000,84,2,2,1,yes,yes,no,no,no,0,no,package
15675000000,165,3,3,3,yes,yes,yes,yes,no,10,no,package
4090000000,53,1,1,4,yes,yes,yes,yes,no,21,yes,radiator
3550000000,48,2,1,2,no,yes,no,yes,yes,20,yes,radiator
8160000000,68,2,2,1,yes,yes,no,yes,yes,1,yes,package
7600000000,77,2,1,2,yes,yes,yes,yes,no,16,yes,radiator
3500000000,58,1,1,4,no,no,no,yes,yes,23,no,radiator
4500000000,60,2,1,2,yes,yes,yes,yes,no,18,no,radiator
5330000000,62,1,1,3,yes,yes,yes,yes,no,5,no,package
4150000000,52,1,1,1,no,no,yes,yes,yes,21,no,radiator
10120000000,110,2,2,5,yes,yes,yes,no,yes,0,no,package
12800000000,135,3,3,4,no,yes,yes,yes,yes,1,no,package
5600000000,68,2,2,3,yes,no,yes,yes,yes,14,yes,package
5146000000,62,1,1,1,yes,yes,no,yes,yes,9,yes,package
7500000000,115,3,2,2,yes,no,no,yes,yes,17,yes,radiator
5600000000,70,2,2,1,yes,yes,yes,yes,yes,15,no,package
4800000000,70,1,1,1,yes,yes,no,yes,yes,20,yes,radiator
18000000000,147,3,3,3,yes,yes,yes,yes,no,0,no,package
6640000000,91,2,1,2,no,no,yes,yes,no,17,no,radiator
18500000000,185,3,3,2,yes,yes,yes,yes,no,0,yes,package
6400000000,135,3,1,1,yes,no,no,yes,no,32,yes,heater
6020000000,86,2,1,2,no,yes,no,yes,yes,21,no,radiator
7000000000,85,2,2,3,yes,yes,no,yes,no,14,yes,package
5300000000,93,2,1,4,no,no,yes,yes,no,19,no,radiator
4000000000,60,1,1,1,no,no,no,no,yes,20,yes,radiator
5350000000,73,1,1,3,no,yes,no,yes,no,22,no,radiator
8990000000,102,2,1,1,no,no,yes,yes,yes,21,yes,radiator
3700000000,49,1,1,1,yes,no,no,yes,no,22,yes,radiator
6370000000,82,2,1,2,no,no,yes,yes,yes,21,no,radiator
6700000000,90,2,1,1,no,no,yes,yes,no,18,yes,radiator
6000000000,86,2,1,3,yes,no,yes,yes,yes,20,yes,radiator
6300000000,72,2,2,5,no,yes,yes,no,yes,10,yes,package
12850000000,141,3,3,4,yes,yes,yes,yes,yes,1,yes,package
3800000000,50,1,1,2,no,yes,no,yes,yes,8,no,package
14500000000,185,3,2,2,no,no,yes,yes,yes,14,no,package
13600000000,148,3,3,6,no,yes,yes,yes,yes,1,no,package
3900000000,60,1,1,1,yes,no,no,no,no,30,yes,heater
3700000000,42,1,1,2,yes,no,yes,yes,yes,15,yes,package
9100000000,103,2,1,2,no,yes,yes,yes,yes,20,yes,radiator
5200000000,65,1,1,3,no,yes,no,yes,yes,18,yes,radiator
22320000000,186,3,3,5,yes,yes,yes,yes,yes,1,no,package
11000000000,100,2,2,3,yes,yes,yes,yes,no,1,no,package
8000000000,84,2,2,2,yes,yes,yes,yes,yes,9,no,package
5600000000,70,2,2,1,yes,yes,no,yes,no,12,no,package
6700000000,77,2,2,2,yes,yes,yes,yes,yes,6,yes,package
6750000000,78,2,2,1,yes,yes,yes,yes,no,6,yes,package
4250000000,53,1,1,2,no,yes,yes,yes,yes,8,yes,package
4050000000,60,1,1,1,yes,no,no,no,yes,22,no,radiator
6400000000,79,1,1,3,yes,yes,yes,yes,no,6,yes,package
12000000000,144,3,2,2,no,no,yes,yes,yes,17,yes,radiator
3750000000,50,1,1,4,yes,no,no,no,yes,16,yes,radiator
4900000000,83,2,1,4,yes,no,yes,yes,no,17,no,radiator
8500000000,85,2,2,5,yes,yes,yes,yes,yes,5,no,package
3700000000,42,1,1,2,yes,no,yes,yes,yes,15,yes,package
8850000000,145,3,1,4,yes,no,yes,yes,no,32,no,heater
16275000000,155,3,3,1,no,yes,yes,yes,no,0,no,package
6000000000,86,2,1,2,yes,no,yes,yes,no,20,no,radiator
4220000000,42,2,1,1,no,yes,no,yes,no,17,no,radiator
3950000000,58,1,1,2,yes,yes,no,no,no,17,no,radiator
3900000000,47,1,1,1,yes,yes,no,no,no,18,yes,radiator
7100000000,88,2,2,5,yes,yes,yes,yes,yes,14,yes,package
8720000000,109,2,2,5,yes,yes,yes,yes,yes,10,yes,package
6100000000,72,2,1,2,yes,yes,yes,yes,no,20,no,radiator
8750000000,95,2,2,2,yes,yes,yes,yes,no,3,no,package
7400000000,114,3,2,2,no,no,no,yes,yes,17,yes,radiator
11950000000,120,2,2,5,yes,yes,yes,yes,no,12,yes,package
6700000000,94,2,1,2,no,no,yes,yes,yes,20,no,radiator
3300000000,54,1,1,1,no,no,no,no,yes,21,no,radiator
6500000000,75,2,2,2,no,yes,yes,yes,yes,6,yes,package
4250000000,53,1,1,4,no,no,no,yes,yes,27,no,heater
4700000000,56,1,1,2,no,yes,yes,yes,yes,16,yes,radiator
3250000000,43,1,1,2,yes,no,no,yes,yes,20,yes,radiator
9000000000,92,2,2,6,yes,yes,yes,yes,yes,0,no,package
5350000000,73,1,1,3,no,yes,no,yes,yes,21,yes,radiator
4600000000,53,1,1,4,no,yes,yes,no,no,9,yes,package
6100000000,70,2,2,3,no,yes,yes,yes,yes,11,no,package
9350000000,110,2,2,6,no,yes,yes,yes,yes,0,yes,package
15000000000,143,3,3,5,no,yes,yes,yes,yes,10,no,package
9300000000,107,2,1,3,no,yes,yes,yes,no,16,no,radiator
15000000000,150,3,3,5,yes,yes,yes,yes,yes,1,no,package
4700000000,56,1,1,2,yes,yes,yes,yes,yes,17,no,radiator
3550000000,48,2,1,3,yes,yes,no,yes,yes,22,yes,radiator
8490000000,100,2,2,1,no,yes,yes,yes,no,11,yes,package
6560000000,82,2,1,3,no,yes,no,yes,no,16,yes,radiator
4150000000,52,1,1,3,yes,yes,yes,no,no,21,yes,radiator
4250000000,53,1,1,2,no,yes,yes,no,no,6,yes,package
4000000000,65,1,1,3,yes,no,yes,yes,no,22,no,radiator
10200000000,117,2,2,5,no,yes,yes,no,no,4,yes,package
4500000000,72,2,1,3,yes,no,no,yes,yes,20,yes,radiator
2820000000,43,1,1,2,yes,yes,no,yes,yes,3,no,package
16700000000,167,3,3,4,no,yes,yes,yes,no,4,no,package
7500000000,85,2,1,1,no,no,no,yes,yes,22,no,radiator
3150000000,65,1,1,3,yes,no,no,yes,yes,20,yes,radiator
3900000000,50,1,1,1,yes,no,no,no,no,6,yes,package
4200000000,49,1,1,3,yes,yes,yes,yes,no,14,yes,package
8000000000,94,2,1,1,yes,no,yes,yes,no,20,no,radiator
5600000000,87,2,1,3,no,no,yes,yes,yes,20,no,radiator
10000000000,103,2,2,4,yes,yes,yes,yes,yes,13,yes,package
4300000000,60,1,1,4,yes,no,yes,yes,yes,17,no,radiator
10000000000,80,2,2,5,yes,yes,yes,yes,yes,1,no,package
3240000000,54,1,1,3,yes,no,no,yes,no,16,yes,radiator
6800000000,90,2,1,1,no,no,yes,yes,no,22,no,radiator
3680000000,50,2,1,2,yes,yes,no,yes,no,16,no,radiator
4350000000,61,1,1,2,yes,no,yes,yes,no,22,yes,radiator
24000000000,210,3,3,2,no,yes,yes,yes,yes,1,yes,package
7500000000,90,2,1,2,no,no,no,yes,no,31,no,heater
8980000000,110,2,2,6,yes,yes,yes,yes,no,0,no,package
6350000000,91,2,2,4,no,yes,no,no,no,9,no,package
14500000000,145,3,3,5,no,yes,yes,yes,yes,9,yes,package
5500000000,93,2,1,4,yes,no,yes,yes,no,18,no,radiator
4500000000,60,2,1,2,no,yes,yes,yes,no,18,yes,radiator
6850000000,97,2,1,1,yes,no,no,yes,yes,20,yes,radiator
4350000000,53,1,1,2,no,yes,yes,yes,yes,5,yes,package
4550000000,45,1,1,4,yes,yes,yes,yes,yes,2,no,package
6450000000,86,2,1,1,yes,no,no,yes,no,16,no,radiator
3400000000,50,1,1,2,no,no,no,yes,yes,22,no,radiator
4500000000,84,2,2,4,no,no,yes,yes,yes,15,no,package
4500000000,62,2,1,2,no,yes,yes,yes,no,17,yes,radiator
5000000000,93,2,2,4,no,no,yes,yes,no,11,yes,package
5200000000,63,2,1,5,no,yes,yes,yes,no,19,no,radiator
4600000000,62,1,1,1,yes,no,yes,yes,no,22,yes,radiator
3840000000,53,1,1,1,yes,yes,no,yes,no,17,no,radiator
6800000000,95,2,1,3,yes,no,no,yes,no,20,no,radiator
6000000000,86,2,2,1,no,no,no,yes,yes,15,no,package
9300000000,67,2,2,3,yes,yes,yes,yes,yes,8,no,package
6320000000,80,2,2,3,yes,yes,no,yes,yes,13,no,package
9300000000,107,2,1,3,yes,yes,yes,yes,yes,18,yes,radiator
6450000000,86,2,1,1,no,no,no,yes,yes,17,no,radiator
16650000000,185,3,2,3,no,yes,yes,yes,no,18,no,radiator
7800000000,98,2,1,2,no,yes,yes,yes,no,18,yes,radiator
6800000000,94,2,1,3,no,no,no,yes,yes,20,no,radiator
5900000000,75,2,1,2,yes,no,yes,yes,no,21,no,radiator
12000000000,140,3,3,2,no,yes,yes,yes,yes,4,no,package
6400000000,98,2,1,3,no,no,yes,yes,no,20,no,radiator
6200000000,81,1,1,1,yes,yes,yes,yes,no,20,yes,radiator
12500000000,145,3,3,1,no,yes,yes,yes,yes,10,no,package
6400000000,97,2,1,4,no,no,yes,yes,no,20,yes,radiator
19000000000,190,3,2,2,no,yes,yes,yes,no,13,no,package
5300000000,94,2,1,4,yes,no,yes,yes,no,17,no,radiator
8075000000,85,2,2,2,yes,yes,yes,no,no,1,yes,package
3700000000,50,1,1,1,yes,no,yes,yes,yes,17,no,radiator
6400000000,97,2,1,4,yes,no,yes,yes,yes,17,no,radiator
2840000000,40,1,1,3,yes,no,yes,yes,no,17,no,radiator
4352000000,83,2,1,4,no,no,no,yes,yes,17,no,radiator
6400000000,99,2,1,4,no,no,yes,yes,no,16,no,radiator
5800000000,54,1,1,2,no,yes,yes,yes,no,19,no,radiator
11000000000,92,2,2,4,yes,yes,yes,yes,no,2,yes,package
6375000000,85,2,1,3,no,no,yes,yes,yes,22,no,radiator
6100000000,91,2,1,5,yes,yes,no,yes,no,18,no,radiator
13200000000,126,3,3,4,no,yes,yes,yes,yes,2,yes,package
7350000000,78,2,2,2,yes,yes,yes,yes,no,13,yes,package
9900000000,95,2,2,2,yes,yes,yes,yes,no,4,yes,package
3750000000,63,1,1,4,no,no,no,yes,no,22,no,radiator
10900000000,117,3,3,4,no,yes,yes,yes,yes,0,yes,package
6150000000,65,2,2,1,no,yes,yes,yes,yes,0,yes,package
4580000000,57,1,1,2,yes,yes,yes,yes,yes,16,yes,radiator
5700000000,60,1,1,4,no,yes,yes,yes,yes,4,no,package
6850000000,95,2,1,1,no,no,yes,yes,yes,20,yes,radiator
17300000000,173,3,3,3,no,yes,yes,yes,no,5,yes,package
6300000000,76,2,2,4,yes,yes,yes,yes,yes,11,no,package
16000000000,160,3,3,4,yes,yes,yes,yes,no,0,yes,package
9800000000,115,2,2,5,no,yes,yes,yes,yes,1,yes,package
25000000000,171,3,3,2,no,yes,yes,yes,yes,2,no,package
4500000000,82,2,2,4,yes,no,no,yes,yes,15,no,package
5500000000,75,2,1,1,yes,no,no,yes,yes,17,yes,radiator
4600000000,65,2,2,1,yes,yes,yes,yes,no,1,no,package
4717000000,53,1,1,4,yes,no,yes,yes,no,16,no,radiator
5500000000,75,1,1,1,yes,yes,no,yes,yes,18,yes,radiator
11000000000,144,3,3,3,no,yes,yes,yes,yes,7,no,package
6000000000,75,2,1,3,yes,no,yes,yes,no,21,yes,radiator
3450000000,55,1,1,2,no,no,no,yes,no,20,yes,radiator
5040000000,70,1,1,2,no,no,no,yes,yes,20,yes,radiator
3600000000,50,1,1,4,no,yes,no,yes,yes,22,no,radiator
6500000000,125,3,2,4,yes,no,yes,yes,no,18,yes,radiator
4300000000,65,1,1,2,yes,no,no,yes,no,20,yes,radiator
8000000000,83,2,2,4,yes,yes,no,no,yes,8,yes,package
7000000000,92,2,1,2,no,yes,no,yes,yes,17,yes,radiator
3700000000,49,1,1,1,yes,no,no,yes,yes,14,no,package
16400000000,126,3,3,1,yes,yes,yes,yes,no,2,no,package
4500000000,70,1,1,3,no,no,yes,yes,no,20,yes,radiator
5500000000,67,2,1,1,yes,yes,yes,yes,no,20,yes,radiator
4350000000,84,2,1,4,yes,no,no,yes,yes,19,no,radiator
2700000000,40,1,1,1,yes,no,no,yes,no,13,yes,package
5440000000,68,2,1,1,no,yes,yes,yes,yes,16,yes,radiator
7300000000,100,2,1,2,no,yes,yes,yes,yes,16,yes,radiator
5150000000,72,1,1,3,yes,yes,no,no,no,20,yes,radiator
6400000000,80,2,2,3,yes,yes,no,yes,yes,14,no,package
14500000000,145,3,3,5,no,yes,yes,yes,no,8,yes,package
4000000000,60,2,2,2,no,yes,yes,yes,no,4,no,package
3800000000,40,1,1,2,no,yes,no,no,yes,5,yes,package
6980000000,88,2,2,1,yes,yes,no,yes,yes,4,no,package
5145000000,74,2,2,4,no,no,yes,yes,no,14,no,package
4550000000,45,1,1,4,yes,yes,yes,no,no,4,yes,package
3650000000,48,2,1,2,yes,yes,no,no,yes,21,yes,radiator
3400000000,61,1,1,4,yes,no,no,no,no,20,yes,radiator
9240000000,110,2,2,6,no,yes,yes,yes,yes,0,yes,package
3500000000,50,1,1,1,yes,yes,no,no,yes,20,no,radiator
4200000000,61,1,1,2,no,yes,no,yes,no,20,yes,radiator
11000000000,100,2,2,4,yes,yes,yes,no,no,1,no,package
8900000000,93,2,2,1,yes,yes,yes,yes,no,1,yes,package
4300000000,60,1,1,2,no,yes,yes,no,yes,19,no,radiator
6100000000,98,2,2,5,yes,yes,yes,yes,no,4,yes,package
5100000000,73,2,2,4,no,no,yes,yes,yes,12,yes,package
3800000000,63,1,1,4,yes,no,no,yes,yes,22,no,radiator
9400000000,84,2,2,1,no,yes,yes,yes,yes,2,no,package
15070000000,137,3,3,4,no,yes,yes,yes,no,9,no,package
6000000000,80,2,1,1,yes,no,yes,yes,yes,19,no,radiator
5350000000,73,2,1,1,yes,yes,no,yes,yes,19,no,radiator
4500000000,82,2,1,4,no,no,no,yes,no,16,yes,radiator
7600000000,80,2,2,2,no,yes,yes,yes,yes,7,no,package
9050000000,115,2,1,2,yes,yes,yes,yes,no,17,yes,radiator
4900000000,65,1,1,1,no,no,yes,yes,no,20,yes,radiator
3700000000,50,1,1,1,yes,no,no,yes,no,18,yes,radiator
5000000000,76,2,1,3,yes,no,yes,yes,yes,19,no,radiator
3600000000,60,1,1,4,no,no,no,yes,no,17,yes,radiator
5800000000,94,2,1,4,yes,no,yes,yes,yes,21,no,radiator
4800000000,75,2,1,1,no,no,no,yes,yes,18,no,radiator
27550000000,190,4,3,2,yes,yes,yes,yes,no,2,yes,package
10500000000,95,2,2,1,yes,yes,yes,yes,no,4,no,package
5000000000,76,2,1,3,yes,no,yes,yes,yes,18,no,radiator
9000000000,100,2,1,5,yes,yes,yes,yes,no,21,yes,radiator
3250000000,54,1,1,4,no,no,no,yes,yes,22,no,radiator
27300000000,210,4,4,6,yes,yes,yes,yes,no,0,no,package
8925000000,107,2,2,2,no,yes,yes,yes,no,0,yes,package
9095000000,107,2,2,2,yes,yes,yes,yes,yes,0,no,package
4774000000,62,1,1,2,yes,yes,yes,yes,no,22,yes,radiator
3150000000,60,1,1,3,no,yes,yes,yes,no,22,yes,radiator
5160000000,88,2,1,4,no,no,yes,yes,no,18,yes,radiator
9350000000,85,2,2,1,no,yes,yes,no,no,2,no,package
4774000000,65,1,1,2,yes,yes,yes,yes,no,20,no,radiator
3700000000,49,1,1,1,yes,no,no,yes,yes,15,no,package
5625000000,75,2,1,4,yes,yes,yes,yes,no,17,yes,radiator
6500000000,121,3,1,2,yes,no,yes,yes,yes,27,no,heater
5925000000,75,2,1,4,no,yes,yes,yes,no,17,no,radiator
3290000000,59,1,1,4,yes,no,no,yes,yes,21,yes,radiator
13000000000,127,3,3,4,no,yes,yes,yes,no,1,no,package
5040000000,56,1,1,1,yes,yes,yes,yes,yes,4,no,package
6850000000,89,2,1,2,yes,no,yes,yes,yes,19,yes,radiator
5310000000,59,1,1,4,no,yes,yes,no,no,5,no,package
4130000000,78,2,1,4,no,no,no,yes,no,20,no,radiator
12920000000,136,3,3,1,no,yes,yes,no,yes,4,no,package
3980000000,52,1,1,2,yes,no,yes,yes,no,21,no,radiator
3500000000,60,1,1,4,no,no,no,no,no,20,yes,radiator
4200000000,60,2,1,4,no,no,yes,no,no,17,yes,radiator
3100000000,48,1,1,3,yes,no,no,yes,no,22,yes,radiator
4500000000,62,2,2,2,yes,no,yes,yes,yes,10,yes,package
14400000000,148,3,3,2,yes,yes,yes,yes,yes,1,no,package
5700000000,90,2,1,3,yes,no,yes,no,yes,26,no,radiator
6600000000,78,2,1,1,yes,no,yes,yes,yes,16,yes,radiator
4300000000,55,2,2,1,yes,yes,yes,yes,yes,12,no,package
4250000000,53,1,1,2,yes,yes,yes,no,no,8,no,package
4100000000,65,1,1,5,yes,yes,no,yes,no,17,no,radiator
5050000000,56,1,1,1,yes,yes,yes,no,yes,6,no,package
10000000000,100,2,2,3,no,yes,yes,yes,no,12,no,package
8500000000,130,3,3,2,yes,yes,yes,yes,yes,0,yes,package
4650000000,60,2,2,4,no,no,yes,yes,no,9,yes,package
8900000000,93,2,2,1,yes,yes,yes,yes,no,1,no,package
3650000000,50,1,1,1,no,no,no,yes,yes,18,no,radiator
4830000000,70,1,1,1,no,no,yes,no,no,20,yes,radiator
4450000000,55,1,1,2,yes,yes,yes,yes,yes,18,no,radiator
18000000000,150,3,3,5,no,yes,yes,yes,no,0,no,package
2800000000,50,1,1,3,yes,no,no,no,yes,18,no,radiator
3980000000,48,1,1,2,yes,yes,no,yes,no,18,yes,radiator
13650000000,105,2,2,2,no,yes,yes,yes,yes,0,no,package
14500000000,145,4,4,4,yes,yes,yes,no,no,0,no,package
10350000000,105,2,2,4,no,yes,yes,yes,no,0,yes,package
4674000000,57,1,1,2,no,yes,yes,yes,no,16,yes,radiator
4368000000,84,2,1,4,yes,no,no,yes,no,22,no,radiator
9000000000,135,3,3,3,yes,yes,yes,yes,no,1,yes,package
3350000000,50,1,1,1,no,yes,no,no,no,20,no,radiator
5200000000,72,1,1,3,no,yes,no,yes,no,22,no,radiator
5500000000,105,2,1,2,no,no,no,yes,yes,32,yes,heater
3350000000,49,1,1,3,yes,yes,no,yes,no,18,yes,radiator
11000000000,96,2,2,4,yes,yes,yes,yes,yes,1,no,package
7000000000,108,2,1,4,yes,no,yes,yes,yes,20,yes,radiator
9000000000,100,2,1,5,no,yes,yes,yes,no,20,yes,radiator
7500000000,87,2,2,4,no,yes,yes,yes,no,4,no,package
11000000000,105,3,3,1,yes,yes,yes,yes,no,8,no,package
9270000000,105,2,2,1,no,yes,yes,yes,no,1,no,package
5000000000,67,2,2,2,no,yes,no,yes,yes,12,yes,package
6500000000,80,2,1,4,no,no,yes,yes,no,20,yes,radiator
4000000000,58,2,1,1,no,no,no,no,yes,23,yes,radiator
8100000000,94,2,2,5,yes,yes,yes,yes,yes,4,yes,package
2330000000,33,1,1,4,yes,no,no,yes,yes,20,yes,radiator
10450000000,95,2,2,2,no,yes,yes,yes,no,4,no,package
10500000000,115,2,2,3,no,yes,yes,yes,yes,4,yes,package
